mod_id,type,unlocalized_key,guessed_id_UNVERIFIED,display_name
lolidimensions,item,hell_star,lolidimensions:hell_star,Hell Star
lolidimensions,item,hoglin_meat_raw,lolidimensions:hoglin_meat_raw,Hell Boar Meat
lolidimensions,item,hoglin_meat_cooked,lolidimensions:hoglin_meat_cooked,Cooked Hell Boar Meat
lolidimensions,item,structure_generator,lolidimensions:structure_generator,Structure Generator
lolidimensions,item,reserved_item_0,lolidimensions:reserved_item_0,Reserved Item #0
lolidimensions,item,reserved_item_1,lolidimensions:reserved_item_1,Reserved Item #1
lolidimensions,item,reserved_item_2,lolidimensions:reserved_item_2,Reserved Item #2
lolidimensions,item,reserved_item_3,lolidimensions:reserved_item_3,Reserved Item #3
lolidimensions,item,reserved_item_4,lolidimensions:reserved_item_4,Reserved Item #4
lolidimensions,item,reserved_item_5,lolidimensions:reserved_item_5,Reserved Item #5
lolidimensions,item,reserved_item_6,lolidimensions:reserved_item_6,Reserved Item #6
lolidimensions,item,reserved_item_7,lolidimensions:reserved_item_7,Reserved Item #7
lolidimensions,item,reserved_item_8,lolidimensions:reserved_item_8,Reserved Item #8
lolidimensions,item,reserved_item_9,lolidimensions:reserved_item_9,Reserved Item #9
lolidimensions,item,reserved_item_10,lolidimensions:reserved_item_10,Reserved Item #10
lolidimensions,item,reserved_item_11,lolidimensions:reserved_item_11,Reserved Item #11
lolidimensions,item,reserved_item_12,lolidimensions:reserved_item_12,Reserved Item #12
lolidimensions,item,reserved_item_13,lolidimensions:reserved_item_13,Reserved Item #13
lolidimensions,item,reserved_item_14,lolidimensions:reserved_item_14,Reserved Item #14
lolidimensions,item,reserved_item_15,lolidimensions:reserved_item_15,Reserved Item #15
lolidimensions,item,end_spawn_egg,lolidimensions:end_spawn_egg,Spawn Egg:
lolidimensions,item,enderic_water_bucket,lolidimensions:enderic_water_bucket,Enderic Water Bucket
lolidimensions,item,end_lily_seed,lolidimensions:end_lily_seed,End Lily Seed
lolidimensions,item,mushroom_vine_seed,lolidimensions:mushroom_vine_seed,Mushroom Vine Seed
lolidimensions,item,chorus_mushroom_seed,lolidimensions:chorus_mushroom_seed,Fractal Mushroom Seed
lolidimensions,item,chorus_mushroom_fruit,lolidimensions:chorus_mushroom_fruit,Fractal Mushroom
lolidimensions,item,end_lotus_seed,lolidimensions:end_lotus_seed,End Lotus Seed
lolidimensions,item,shadow_berry_seed,lolidimensions:shadow_berry_seed,Umbral Berry Seed
lolidimensions,item,shadow_berry_fruit,lolidimensions:shadow_berry_fruit,Umbral Berry
lolidimensions,item,blossom_berry_seed,lolidimensions:blossom_berry_seed,Transcendent Berry Seed
lolidimensions,item,blossom_berry_fruit,lolidimensions:blossom_berry_fruit,Transcendent Berry
lolidimensions,item,lumecorn_seed,lolidimensions:lumecorn_seed,Spiralume Seed
lolidimensions,item,lumecorn_fruit,lolidimensions:lumecorn_fruit,Spiralume Rod
lolidimensions,item,aurora_shard,lolidimensions:aurora_shard,Aurora Shard
lolidimensions,item,draconium_essence,lolidimensions:draconium_essence,Draconium Essence
lolidimensions,item,draconium_dust,lolidimensions:draconium_dust,Draconium Dust
lolidimensions,item,draconium_ingot,lolidimensions:draconium_ingot,Draconium Ingot
lolidimensions,item,draconium_nugget,lolidimensions:draconium_nugget,Draconium Nugget
lolidimensions,item,draconium_plate,lolidimensions:draconium_plate,Draconium Plate
lolidimensions,item,arcanite_shards,lolidimensions:arcanite_shards,Arcanite Shards
lolidimensions,item,arcanite_monocrystal,lolidimensions:arcanite_monocrystal,Arcanite Monocrystal
lolidimensions,item,end_portal_eye,lolidimensions:end_portal_eye,Eye of the End
lolidimensions,item,dragon_gate_activator,lolidimensions:dragon_gate_activator,Eye of the Dragon
lolidimensions,item,awakened_draconium_essence,lolidimensions:awakened_draconium_essence,Awakened Draconium Essence
lolidimensions,item,awakened_draconium_ingot,lolidimensions:awakened_draconium_ingot,Awakened Draconium Ingot
lolidimensions,item,awakened_draconium_nugget,lolidimensions:awakened_draconium_nugget,Awakened Draconium Nugget
lolidimensions,item,awakened_draconium_plate,lolidimensions:awakened_draconium_plate,Awakened Draconium Plate
lolidimensions,item,dragon_heart,lolidimensions:dragon_heart,Dragon Heart
lolidimensions,item,chaos_dragon_heart,lolidimensions:chaos_dragon_heart,Chaos Dragon Heart
lolidimensions,item,ice_dragon_heart,lolidimensions:ice_dragon_heart,Ice Dragon Heart
lolidimensions,item,fire_dragon_heart,lolidimensions:fire_dragon_heart,Fire Dragon Heart
lolidimensions,item,infinity_dragon_heart,lolidimensions:infinity_dragon_heart,Infinity Dragon Heart
lolidimensions,item,demonic_infinity_dragon_heart,lolidimensions:demonic_infinity_dragon_heart,Demonic Infinity Dragon Heart
lolidimensions,item,awakened_dragon_heart,lolidimensions:awakened_dragon_heart,Awakened Dragon Heart
lolidimensions,item,awakened_chaos_dragon_heart,lolidimensions:awakened_chaos_dragon_heart,Awakened Chaos Dragon Heart
lolidimensions,item,awakened_ice_dragon_heart,lolidimensions:awakened_ice_dragon_heart,Awakened Ice Dragon Heart
lolidimensions,item,awakened_fire_dragon_heart,lolidimensions:awakened_fire_dragon_heart,Awakened Fire Dragon Heart
lolidimensions,item,awakened_infinity_dragon_heart,lolidimensions:awakened_infinity_dragon_heart,Awakened Infinity Dragon Heart
lolidimensions,item,awakened_demonic_infinity_dragon_heart,lolidimensions:awakened_demonic_infinity_dragon_heart,Awakened Demonic Infinity Dragon Heart
lolidimensions,item,legendary_dragon_heart,lolidimensions:legendary_dragon_heart,Legendary Dragon Heart
lolidimensions,item,empty_dragon_blood_vessel,lolidimensions:empty_dragon_blood_vessel,Empty Dragon Blood Vessel
lolidimensions,item,dragon_blood,lolidimensions:dragon_blood,Dragon Blood
lolidimensions,item,chaos_dragon_blood,lolidimensions:chaos_dragon_blood,Chaos Dragon Blood
lolidimensions,item,ice_dragon_blood,lolidimensions:ice_dragon_blood,Ice Dragon Blood
lolidimensions,item,fire_dragon_blood,lolidimensions:fire_dragon_blood,Fire Dragon Blood
lolidimensions,item,infinity_dragon_blood,lolidimensions:infinity_dragon_blood,Infinity Dragon Blood
lolidimensions,item,demonic_infinity_dragon_blood,lolidimensions:demonic_infinity_dragon_blood,Demonic Infinity Dragon Blood
lolidimensions,item,chaotic_draconium_essence,lolidimensions:chaotic_draconium_essence,Chaotic Draconium Essence
lolidimensions,item,chaotic_draconium_dust,lolidimensions:chaotic_draconium_dust,Chaotic Draconium Dust
lolidimensions,item,chaotic_draconium_ingot,lolidimensions:chaotic_draconium_ingot,Chaotic Draconium Ingot
lolidimensions,item,chaotic_draconium_plate,lolidimensions:chaotic_draconium_plate,Chaotic Draconium Plate
lolidimensions,item,ice_draconium_essence,lolidimensions:ice_draconium_essence,Ice Draconium Essence
lolidimensions,item,ice_draconium_dust,lolidimensions:ice_draconium_dust,Ice Draconium Dust
lolidimensions,item,ice_draconium_ingot,lolidimensions:ice_draconium_ingot,Ice Draconium Ingot
lolidimensions,item,ice_draconium_plate,lolidimensions:ice_draconium_plate,Ice Draconium Plate
lolidimensions,item,fire_draconium_essence,lolidimensions:fire_draconium_essence,Fire Draconium Essence
lolidimensions,item,fire_draconium_dust,lolidimensions:fire_draconium_dust,Fire Draconium Dust
lolidimensions,item,fire_draconium_ingot,lolidimensions:fire_draconium_ingot,Fire Draconium Ingot
lolidimensions,item,fire_draconium_plate,lolidimensions:fire_draconium_plate,Fire Draconium Plate
lolidimensions,item,infinity_draconium_essence,lolidimensions:infinity_draconium_essence,Infinity Draconium Essence
lolidimensions,item,infinity_draconium_dust,lolidimensions:infinity_draconium_dust,Infinity Draconium Dust
lolidimensions,item,infinity_draconium_ingot,lolidimensions:infinity_draconium_ingot,Infinity Draconium Ingot
lolidimensions,item,infinity_draconium_plate,lolidimensions:infinity_draconium_plate,Infinity Draconium Plate
lolidimensions,item,demonic_infinity_draconium_essence,lolidimensions:demonic_infinity_draconium_essence,Demonic Infinity Draconium Essence
lolidimensions,item,demonic_infinity_draconium_dust,lolidimensions:demonic_infinity_draconium_dust,Demonic Infinity Draconium Dust
lolidimensions,item,demonic_infinity_draconium_ingot,lolidimensions:demonic_infinity_draconium_ingot,Demonic Infinity Draconium Ingot
lolidimensions,item,demonic_infinity_draconium_plate,lolidimensions:demonic_infinity_draconium_plate,Demonic Infinity Draconium Plate
lolidimensions,item,ender_dragon_shard,lolidimensions:ender_dragon_shard,Dragon Shard
lolidimensions,item,chaotic_dragon_shard,lolidimensions:chaotic_dragon_shard,Chaos Dragon Shard
lolidimensions,item,ice_dragon_shard,lolidimensions:ice_dragon_shard,Ice Dragon Shard
lolidimensions,item,fire_dragon_shard,lolidimensions:fire_dragon_shard,Fire Dragon Shard
lolidimensions,item,infinity_dragon_shard,lolidimensions:infinity_dragon_shard,Infinity Dragon Shard
lolidimensions,item,demonic_infinity_dragon_shard,lolidimensions:demonic_infinity_dragon_shard,Demonic Infinity Dragon Shard
lolidimensions,item,astral_pearl,lolidimensions:astral_pearl,Astral Pearl
lolidimensions,item,bottled_lightning,lolidimensions:bottled_lightning,Bottled Lightning
lolidimensions,item,ancient_golem_core,lolidimensions:ancient_golem_core,Ancient Golem Core
lolidimensions,item,crystal_golem_core,lolidimensions:crystal_golem_core,Crystal Golem Core
lolidimensions,item,sapient_cube,lolidimensions:sapient_cube,Sapient Cube
lolidimensions,item,shadowplasm,lolidimensions:shadowplasm,Shadowplasm
lolidimensions,item,ender_dragon_summon_catalyst,lolidimensions:ender_dragon_summon_catalyst,Ender Dragon Summon Catalyst
lolidimensions,item,chaos_dragon_summon_catalyst,lolidimensions:chaos_dragon_summon_catalyst,Chaos Dragon Summon Catalyst
lolidimensions,item,ice_dragon_summon_catalyst,lolidimensions:ice_dragon_summon_catalyst,Ice Dragon Summon Catalyst
lolidimensions,item,fire_dragon_summon_catalyst,lolidimensions:fire_dragon_summon_catalyst,Fire Dragon Summon Catalyst
lolidimensions,item,infinity_dragon_summon_catalyst,lolidimensions:infinity_dragon_summon_catalyst,Infinity Dragon Summon Catalyst
lolidimensions,item,demonic_infinity_dragon_summon_catalyst,lolidimensions:demonic_infinity_dragon_summon_catalyst,Demonic Infinity Dragon Summon Catalyst
lolidimensions,item,dragon_gate_builder,lolidimensions:dragon_gate_builder,Dragon Gate Builder
lolidimensions,item,animation_tracker,lolidimensions:animation_tracker,Animation Tracker
lolidimensions,item,teleball,lolidimensions:teleball,Teleball
lolidimensions,item,terra_spawn_egg,lolidimensions:terra_spawn_egg,Spawn Egg:
lolidimensions,item,hibernus_spawn_egg,lolidimensions:hibernus_spawn_egg,Spawn Egg:
lolidimensions,item,eremus_spawn_egg,lolidimensions:eremus_spawn_egg,Spawn Egg:
lolidimensions,item,holy_helmet,lolidimensions:holy_helmet,Holy Helmet
lolidimensions,item,holy_chestplate,lolidimensions:holy_chestplate,Holy Cuirass
lolidimensions,item,holy_leggings,lolidimensions:holy_leggings,Holy Greaves
lolidimensions,item,holy_boots,lolidimensions:holy_boots,Holy Boots
lolidimensions,item,holy_sword,lolidimensions:holy_sword,Holy Blade
lolidimensions,item,holy_staff,lolidimensions:holy_staff,Holy Staff
lolidimensions,item,orichalcum_sword,lolidimensions:orichalcum_sword,Orichalcum Sword
lolidimensions,item,orichalcum_pickaxe,lolidimensions:orichalcum_pickaxe,Orichalcum Pickaxe
lolidimensions,item,orichalcum_axe,lolidimensions:orichalcum_axe,Orichalcum Axe
lolidimensions,item,orichalcum_shovel,lolidimensions:orichalcum_shovel,Orichalcum Shovel
lolidimensions,item,orichalcum_hoe,lolidimensions:orichalcum_hoe,Orichalcum Hoe
lolidimensions,item,orichalcum_multitool,lolidimensions:orichalcum_multitool,Orichalcum Multi-Tool
lolidimensions,item,stick,lolidimensions:stick,Stick
lolidimensions,item,string,lolidimensions:string,String
lolidimensions,item,feather,lolidimensions:feather,Feather
lolidimensions,item,large_feather,lolidimensions:large_feather,Large Feather
lolidimensions,item,gunpowder,lolidimensions:gunpowder,Gunpowder
lolidimensions,item,processed_leather,lolidimensions:processed_leather,Processed Leather
lolidimensions,item,milk_bucket,lolidimensions:milk_bucket,Milk Bucket
lolidimensions,item,paper,lolidimensions:paper,Paper
lolidimensions,item,parchment,lolidimensions:parchment,Parchment
lolidimensions,item,slime_ball,lolidimensions:slime_ball,Slime Ball
lolidimensions,item,dye_white,lolidimensions:dye_white,White Dye
lolidimensions,item,dye_orange,lolidimensions:dye_orange,Orange Dye
lolidimensions,item,dye_magenta,lolidimensions:dye_magenta,Magenta Dye
lolidimensions,item,dye_light_blue,lolidimensions:dye_light_blue,Light Blue Dye
lolidimensions,item,dye_yellow,lolidimensions:dye_yellow,Yellow Dye
lolidimensions,item,dye_lime,lolidimensions:dye_lime,Lime Dye
lolidimensions,item,dye_pink,lolidimensions:dye_pink,Pink Dye
lolidimensions,item,dye_dark_gray,lolidimensions:dye_dark_gray,Dark Gray Dye
lolidimensions,item,dye_light_gray,lolidimensions:dye_light_gray,Light Gray Dye
lolidimensions,item,dye_cyan,lolidimensions:dye_cyan,Cyan Dye
lolidimensions,item,dye_purple,lolidimensions:dye_purple,Purple Dye
lolidimensions,item,dye_blue,lolidimensions:dye_blue,Blue Dye
lolidimensions,item,dye_brown,lolidimensions:dye_brown,Brown Dye
lolidimensions,item,dye_green,lolidimensions:dye_green,Green Dye
lolidimensions,item,dye_red,lolidimensions:dye_red,Red Dye
lolidimensions,item,dye_black,lolidimensions:dye_black,Black Dye
lolidimensions,item,fertilizer,lolidimensions:fertilizer,Fertilizer
lolidimensions,item,hyper_fertilizer,lolidimensions:hyper_fertilizer,Exteremely Good Fertilizer™
lolidimensions,item,bone,lolidimensions:bone,Bone
lolidimensions,item,big_bone,lolidimensions:big_bone,Large Bone
lolidimensions,item,sugar,lolidimensions:sugar,Sugar
lolidimensions,item,withered_flesh,lolidimensions:withered_flesh,Withered Flesh
lolidimensions,item,spider_silk,lolidimensions:spider_silk,Spider Silk
lolidimensions,item,ancient_eye,lolidimensions:ancient_eye,Ancient Eye
lolidimensions,item,terra_flint,lolidimensions:terra_flint,Flint
lolidimensions,item,terra_clay_ball,lolidimensions:terra_clay_ball,Clay Ball
lolidimensions,item,refined_acid,lolidimensions:refined_acid,Refined Acid
lolidimensions,item,hell_brick_ingot,lolidimensions:hell_brick_ingot,Hell Brick
lolidimensions,item,hibernus_snowball,lolidimensions:hibernus_snowball,Snowball
lolidimensions,item,sulfur_dust,lolidimensions:sulfur_dust,Sulfur Dust
lolidimensions,item,potato,lolidimensions:potato,Potato
lolidimensions,item,baked_potato,lolidimensions:baked_potato,Baked Potato
lolidimensions,item,strawberry,lolidimensions:strawberry,Strawberry
lolidimensions,item,wheat,lolidimensions:wheat,Wheat
lolidimensions,item,bread,lolidimensions:bread,Bread
lolidimensions,item,pineapple,lolidimensions:pineapple,Pineapple
lolidimensions,item,watermelon,lolidimensions:watermelon,Watermelon
lolidimensions,item,watermelon_slice,lolidimensions:watermelon_slice,Watermelon Slice
lolidimensions,item,terra_melon,lolidimensions:terra_melon,Melon
lolidimensions,item,melon_slice,lolidimensions:melon_slice,Melon Slice
lolidimensions,item,lemon,lolidimensions:lemon,Lemon
lolidimensions,item,mango,lolidimensions:mango,Mango
lolidimensions,item,passion_fruit,lolidimensions:passion_fruit,Passion Fruit
lolidimensions,item,avocado,lolidimensions:avocado,Avocado
lolidimensions,item,apple,lolidimensions:apple,Apple
lolidimensions,item,chestnut,lolidimensions:chestnut,Chestnut
lolidimensions,item,pitaya,lolidimensions:pitaya,Pitaya
lolidimensions,item,carrot,lolidimensions:carrot,Carrot
lolidimensions,item,raspberry,lolidimensions:raspberry,Raspberry
lolidimensions,item,blueberry,lolidimensions:blueberry,Blueberry
lolidimensions,item,cranberry,lolidimensions:cranberry,Cranberry
lolidimensions,item,elderberry,lolidimensions:elderberry,Elderberry
lolidimensions,item,knowledge_berry,lolidimensions:knowledge_berry,Knowledge Berry
lolidimensions,item,potato_seeds,lolidimensions:potato_seeds,Potato Seeds
lolidimensions,item,strawberry_seeds,lolidimensions:strawberry_seeds,Strawberry Seeds
lolidimensions,item,wheat_seeds,lolidimensions:wheat_seeds,Wheat Seeds
lolidimensions,item,pineapple_seeds,lolidimensions:pineapple_seeds,Pineapple Seeds
lolidimensions,item,watermelon_seeds,lolidimensions:watermelon_seeds,Watermelon Seeds
lolidimensions,item,melon_seeds,lolidimensions:melon_seeds,Melon Seeds
lolidimensions,item,pitaya_seeds,lolidimensions:pitaya_seeds,Pitaya Seeds
lolidimensions,item,carrot_seeds,lolidimensions:carrot_seeds,Carrot Seeds
lolidimensions,item,raspberry_seeds,lolidimensions:raspberry_seeds,Raspberry Seeds
lolidimensions,item,blueberry_seeds,lolidimensions:blueberry_seeds,Blueberry Seeds
lolidimensions,item,cranberry_seeds,lolidimensions:cranberry_seeds,Cranberry Seeds
lolidimensions,item,elderberry_seeds,lolidimensions:elderberry_seeds,Elderberry Seeds
lolidimensions,item,knowledge_berry_seeds,lolidimensions:knowledge_berry_seeds,Knowledge Bush Seeds
lolidimensions,item,liquid_magma_bucket,lolidimensions:liquid_magma_bucket,Liquid Magma Bucket
lolidimensions,item,fresh_water_bucket,lolidimensions:fresh_water_bucket,Fresh Water Bucket
lolidimensions,item,swamp_water_bucket,lolidimensions:swamp_water_bucket,Swamp Water Bucket
lolidimensions,item,oasis_water_bucket,lolidimensions:oasis_water_bucket,Oasis Water Bucket
lolidimensions,item,salty_water_bucket,lolidimensions:salty_water_bucket,Salty Water Bucket
lolidimensions,item,icy_water_bucket,lolidimensions:icy_water_bucket,Icy Water Bucket
lolidimensions,item,thermal_water_bucket,lolidimensions:thermal_water_bucket,Thermal Water Bucket
lolidimensions,item,ruby_cluster,lolidimensions:ruby_cluster,Ruby Cluster
lolidimensions,item,sapphire_cluster,lolidimensions:sapphire_cluster,Sapphire Cluster
lolidimensions,item,peridot_cluster,lolidimensions:peridot_cluster,Peridot Cluster
lolidimensions,item,sulfur_cluster,lolidimensions:sulfur_cluster,Sulfur Cluster
lolidimensions,item,steel_cluster,lolidimensions:steel_cluster,Steel Cluster
lolidimensions,item,titanium_cluster,lolidimensions:titanium_cluster,Titanium Cluster
lolidimensions,item,tungsten_cluster,lolidimensions:tungsten_cluster,Tungsten Cluster
lolidimensions,item,iridium_cluster,lolidimensions:iridium_cluster,Iridium Cluster
lolidimensions,item,draconium_cluster,lolidimensions:draconium_cluster,Draconium Cluster
lolidimensions,item,infernium_cluster,lolidimensions:infernium_cluster,Infernium Cluster
lolidimensions,item,salt_cluster,lolidimensions:salt_cluster,Salt Cluster
lolidimensions,item,saltpeter_cluster,lolidimensions:saltpeter_cluster,Saltpeter Cluster
lolidimensions,item,coal_cluster,lolidimensions:coal_cluster,Coal Cluster
lolidimensions,item,iron_cluster,lolidimensions:iron_cluster,Iron Cluster
lolidimensions,item,copper_cluster,lolidimensions:copper_cluster,Copper Cluster
lolidimensions,item,tin_cluster,lolidimensions:tin_cluster,Tin Cluster
lolidimensions,item,skyfiry_cluster,lolidimensions:skyfiry_cluster,Skyfiry Cluster
lolidimensions,item,osmium_cluster,lolidimensions:osmium_cluster,Osmium Cluster
lolidimensions,item,manganese_cluster,lolidimensions:manganese_cluster,Manganese Cluster
lolidimensions,item,magnesium_cluster,lolidimensions:magnesium_cluster,Magnesium Cluster
lolidimensions,item,zinc_cluster,lolidimensions:zinc_cluster,Zinc Cluster
lolidimensions,item,earth_shard_cluster,lolidimensions:earth_shard_cluster,Earth Shard Cluster
lolidimensions,item,order_shard_cluster,lolidimensions:order_shard_cluster,Order Shard Cluster
lolidimensions,item,gold_cluster,lolidimensions:gold_cluster,Gold Cluster
lolidimensions,item,orichalcum_cluster,lolidimensions:orichalcum_cluster,Orichalcum Cluster
lolidimensions,item,redstone_cluster,lolidimensions:redstone_cluster,Redstone Cluster
lolidimensions,item,amber_cluster,lolidimensions:amber_cluster,Amber Cluster
lolidimensions,item,cinnabar_cluster,lolidimensions:cinnabar_cluster,Cinnabar Cluster
lolidimensions,item,nickel_cluster,lolidimensions:nickel_cluster,Nickel Cluster
lolidimensions,item,platinum_cluster,lolidimensions:platinum_cluster,Platinum Cluster
lolidimensions,item,uranium_cluster,lolidimensions:uranium_cluster,Uranium Cluster
lolidimensions,item,apatite_cluster,lolidimensions:apatite_cluster,Apatite Cluster
lolidimensions,item,radvirium_cluster,lolidimensions:radvirium_cluster,Radvirium Cluster
lolidimensions,item,air_shard_cluster,lolidimensions:air_shard_cluster,Air Shard Cluster
lolidimensions,item,fire_shard_cluster,lolidimensions:fire_shard_cluster,Fire Shard Cluster
lolidimensions,item,lazurite_cluster,lolidimensions:lazurite_cluster,Lazurite Cluster
lolidimensions,item,diamond_cluster,lolidimensions:diamond_cluster,Diamond Cluster
lolidimensions,item,emerald_cluster,lolidimensions:emerald_cluster,Emerald Cluster
lolidimensions,item,pure_quartz_cluster,lolidimensions:pure_quartz_cluster,Pure Quartz Cluster
lolidimensions,item,charged_pure_quartz_cluster,lolidimensions:charged_pure_quartz_cluster,Charged Pure Quartz Cluster
lolidimensions,item,aluminum_cluster,lolidimensions:aluminum_cluster,Aluminum Cluster
lolidimensions,item,silver_cluster,lolidimensions:silver_cluster,Silver Cluster
lolidimensions,item,lead_cluster,lolidimensions:lead_cluster,Lead Cluster
lolidimensions,item,mithril_cluster,lolidimensions:mithril_cluster,Mithril Cluster
lolidimensions,item,sebastyanite_cluster,lolidimensions:sebastyanite_cluster,Sebastyanite Cluster
lolidimensions,item,water_shard_cluster,lolidimensions:water_shard_cluster,Water Shard Cluster
lolidimensions,item,entropy_shard_cluster,lolidimensions:entropy_shard_cluster,Entropy Shard Cluster
lolidimensions,item,lemur_eye,lolidimensions:lemur_eye,Lemur Eye
lolidimensions,item,frog_leg,lolidimensions:frog_leg,Frog Leg
lolidimensions,item,chicken_egg,lolidimensions:chicken_egg,Chicken Egg
lolidimensions,item,ostrich_egg,lolidimensions:ostrich_egg,Ostrich Egg
lolidimensions,item,glowing_nectar,lolidimensions:glowing_nectar,Glowing Nectar
lolidimensions,item,life_shard,lolidimensions:life_shard,Life Shard
lolidimensions,item,enchanted_shard,lolidimensions:enchanted_shard,Enchanted Shard
lolidimensions,item,desert_shard,lolidimensions:desert_shard,Barchan Shard
lolidimensions,item,frozen_shard,lolidimensions:frozen_shard,Permafrost Shard
lolidimensions,item,ectoplasm,lolidimensions:ectoplasm,Ectoplasm
lolidimensions,item,darkest_ash,lolidimensions:darkest_ash,Darkest Ash
lolidimensions,item,ethereal_crystal,lolidimensions:ethereal_crystal,Ethereal Crystal
lolidimensions,item,turtle_scale,lolidimensions:turtle_scale,Turtle Scale
lolidimensions,item,scorpion_scale,lolidimensions:scorpion_scale,Scorpion Scale
lolidimensions,item,scorpion_stinger,lolidimensions:scorpion_stinger,Scorpion Stinger
lolidimensions,item,sandworm_scale,lolidimensions:sandworm_scale,Devourer's Scale
lolidimensions,item,sandworm_tooth,lolidimensions:sandworm_tooth,Devourer's Tooth
lolidimensions,item,sandworm_heart,lolidimensions:sandworm_heart,Devourer's Heart
lolidimensions,item,frozen_flesh,lolidimensions:frozen_flesh,Frozen Flesh
lolidimensions,item,snow_golem_heart,lolidimensions:snow_golem_heart,Snow Golem Heart
lolidimensions,item,red_panda_wool,lolidimensions:red_panda_wool,Red Panda Wool
lolidimensions,item,sheep_wool,lolidimensions:sheep_wool,Sheep Wool
lolidimensions,item,alpaca_wool,lolidimensions:alpaca_wool,Alpaca Wool
lolidimensions,item,enchanted_fluff,lolidimensions:enchanted_fluff,Enchanted Fluff
lolidimensions,item,chinchilla_wool,lolidimensions:chinchilla_wool,Chinchilla Wool
lolidimensions,item,snow_goat_wool,lolidimensions:snow_goat_wool,Snow Goat Wool
lolidimensions,item,penguin_fluff,lolidimensions:penguin_fluff,Penguin Fluff
lolidimensions,item,snow_rabbit_wool,lolidimensions:snow_rabbit_wool,Snow Rabbit Wool
lolidimensions,item,snow_spider_wool,lolidimensions:snow_spider_wool,Snow Spider Wool
lolidimensions,item,brown_bear_hide,lolidimensions:brown_bear_hide,Brown Bear Hide
lolidimensions,item,cow_hide,lolidimensions:cow_hide,Cow Hide
lolidimensions,item,horse_hide,lolidimensions:horse_hide,Horse Hide
lolidimensions,item,llama_hide,lolidimensions:llama_hide,Llama Hide
lolidimensions,item,pig_hide,lolidimensions:pig_hide,Pig Hide
lolidimensions,item,boar_hide,lolidimensions:boar_hide,Boar Hide
lolidimensions,item,camel_hide,lolidimensions:camel_hide,Camel Hide
lolidimensions,item,gecko_hide,lolidimensions:gecko_hide,Gecko Hide
lolidimensions,item,antelope_hide,lolidimensions:antelope_hide,Antelope Hide
lolidimensions,item,coyote_hide,lolidimensions:coyote_hide,Coyote Hide
lolidimensions,item,white_bear_hide,lolidimensions:white_bear_hide,White Bear Hide
lolidimensions,item,arctic_fox_hide,lolidimensions:arctic_fox_hide,Arctic Fox Hide
lolidimensions,item,snow_leopard_hide,lolidimensions:snow_leopard_hide,Snow Leopard Hide
lolidimensions,item,brown_bear_meat_raw,lolidimensions:brown_bear_meat_raw,Raw Brown Bear Meat
lolidimensions,item,frog_meat_raw,lolidimensions:frog_meat_raw,Raw Frog Meat
lolidimensions,item,chicken_raw,lolidimensions:chicken_raw,Raw Chicken
lolidimensions,item,beef_raw,lolidimensions:beef_raw,Raw Beef
lolidimensions,item,horse_meat_raw,lolidimensions:horse_meat_raw,Raw Horse Meat
lolidimensions,item,mutton_raw,lolidimensions:mutton_raw,Raw Mutton
lolidimensions,item,porkchop_raw,lolidimensions:porkchop_raw,Raw Porkchop
lolidimensions,item,boar_meat_raw,lolidimensions:boar_meat_raw,Raw Boar Meat
lolidimensions,item,camel_meat_raw,lolidimensions:camel_meat_raw,Raw Camel Meat
lolidimensions,item,turtle_meat_raw,lolidimensions:turtle_meat_raw,Raw Turtle Meat
lolidimensions,item,ostrich_meat_raw,lolidimensions:ostrich_meat_raw,Raw Ostrich Meat
lolidimensions,item,antelope_meat_raw,lolidimensions:antelope_meat_raw,Raw Antelope Meat
lolidimensions,item,white_bear_meat_raw,lolidimensions:white_bear_meat_raw,Raw White Bear Meat
lolidimensions,item,snow_goat_meat_raw,lolidimensions:snow_goat_meat_raw,Raw Snow Goat Meat
lolidimensions,item,brown_bear_meat_cooked,lolidimensions:brown_bear_meat_cooked,Cooked Brown Bear Meat
lolidimensions,item,frog_meat_cooked,lolidimensions:frog_meat_cooked,Cooked Frog Meat
lolidimensions,item,chicken_cooked,lolidimensions:chicken_cooked,Cooked Chicken
lolidimensions,item,beef_cooked,lolidimensions:beef_cooked,Cooked Beef
lolidimensions,item,horse_meat_cooked,lolidimensions:horse_meat_cooked,Cooked Horse Meat
lolidimensions,item,mutton_cooked,lolidimensions:mutton_cooked,Cooked Mutton
lolidimensions,item,porkchop_cooked,lolidimensions:porkchop_cooked,Cooked Porkchop
lolidimensions,item,boar_meat_cooked,lolidimensions:boar_meat_cooked,Cooked Boar Meat
lolidimensions,item,camel_meat_cooked,lolidimensions:camel_meat_cooked,Cooked Camel Meat
lolidimensions,item,turtle_meat_cooked,lolidimensions:turtle_meat_cooked,Cooked Turtle Meat
lolidimensions,item,ostrich_meat_cooked,lolidimensions:ostrich_meat_cooked,Cooked Ostrich Meat
lolidimensions,item,antelope_meat_cooked,lolidimensions:antelope_meat_cooked,Cooked Antelope Meat
lolidimensions,item,white_bear_meat_cooked,lolidimensions:white_bear_meat_cooked,Cooked White Bear Meat
lolidimensions,item,snow_goat_meat_cooked,lolidimensions:snow_goat_meat_cooked,Cooked Snow Goat Meat
loli_dragon_might,tile,spawner,loli_dragon_might:spawner,Спавнер Хаоса
loli_dragon_might,tile,legendary_spawner,loli_dragon_might:legendary_spawner,Легендарный спавнер Хаоса
